latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,fuente_sensor
-35.92262,-66.42291,307.68,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,282.47,2.13,N,0,VIIRS_SNPP_SP
-35.92261,-66.40267,299.83,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,281.63,1.65,N,0,VIIRS_SNPP_SP
-35.92173,-66.44804,299.83,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,283.57,1.41,N,0,VIIRS_SNPP_SP
-35.92173,-66.40749,325.93,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,283.6,2.48,N,0,VIIRS_SNPP_SP
-35.91999,-66.41712,311,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,282.4,1.8,N,0,VIIRS_SNPP_SP
-35.91911,-66.42194,330.68,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.72,1.8,N,0,VIIRS_SNPP_SP
-35.91911,-66.4017,327.19,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,283.22,1.65,N,0,VIIRS_SNPP_SP
-35.91822,-66.44706,318.66,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,285.01,1.41,N,0,VIIRS_SNPP_SP
-35.91647,-66.45673,304.91,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,280.92,1.15,N,0,VIIRS_SNPP_SP
-35.9156,-66.42097,313.97,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.52,1.8,N,0,VIIRS_SNPP_SP
-35.9156,-66.40072,308.86,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,280.41,0.88,N,0,VIIRS_SNPP_SP
-35.91559,-66.44125,305.41,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,282.75,0.93,N,0,VIIRS_SNPP_SP
-35.91472,-66.42578,316.6,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.59,2.24,N,0,VIIRS_SNPP_SP
-35.91472,-66.40553,299.23,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,278.95,1.26,N,0,VIIRS_SNPP_SP
-35.91471,-66.44608,315.07,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,283.75,1.28,N,0,VIIRS_SNPP_SP
-35.91122,-66.40456,320.09,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,281.48,1.26,N,0,VIIRS_SNPP_SP
-35.91121,-66.42481,314.59,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.35,1.92,N,0,VIIRS_SNPP_SP
-35.9112,-66.4451,308.92,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,281.92,1.28,N,0,VIIRS_SNPP_SP
-35.91033,-66.42964,306.59,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,283.99,1.92,N,0,VIIRS_SNPP_SP
-35.91032,-66.44994,310.39,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,280.82,1.28,N,0,VIIRS_SNPP_SP
-35.9077,-66.40358,315.07,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,282.13,1.51,N,0,VIIRS_SNPP_SP
-35.90683,-66.4084,320.16,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,284.05,1.51,N,0,VIIRS_SNPP_SP
-35.90682,-66.42866,335.67,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.53,1.92,N,0,VIIRS_SNPP_SP
-35.90506,-66.43831,300.61,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,283.16,1.51,N,0,VIIRS_SNPP_SP
-35.90416,-66.46346,305.94,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,274.37,0.67,N,0,VIIRS_SNPP_SP
-35.90332,-66.40742,310.09,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,282.89,1.51,N,0,VIIRS_SNPP_SP
-35.90244,-66.41223,315.14,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,277.53,1.49,N,0,VIIRS_SNPP_SP
-35.90243,-66.4325,301.51,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.72,1.34,N,0,VIIRS_SNPP_SP
-35.90155,-66.43732,310.83,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,283.57,1.34,N,0,VIIRS_SNPP_SP
-35.8998,-66.4267,303.92,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.4,1.15,N,0,VIIRS_SNPP_SP
-35.89977,-66.46731,302.75,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,277.24,0.67,N,0,VIIRS_SNPP_SP
-35.89893,-66.41126,323.99,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,280.01,1.95,N,0,VIIRS_SNPP_SP
-35.89892,-66.43153,323.75,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.5,1.34,N,0,VIIRS_SNPP_SP
-35.89542,-66.41029,318.99,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,280.07,1.95,N,0,VIIRS_SNPP_SP
-35.89362,-66.46051,325.14,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.1,2.31,N,0,VIIRS_SNPP_SP
-35.89103,-66.41413,323.44,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,282.8,1.55,N,0,VIIRS_SNPP_SP
-35.89011,-66.45953,302.48,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,282.14,0.6,N,0,VIIRS_SNPP_SP
-35.88752,-66.41316,301.65,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.1,1.55,N,0,VIIRS_SNPP_SP
-35.88664,-66.41798,313.37,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,282.09,0.92,N,0,VIIRS_SNPP_SP
-35.88478,-66.48857,318.75,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.94,1.61,N,0,VIIRS_SNPP_SP
-35.884,-66.43244,302.52,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,285.69,0.6,N,0,VIIRS_SNPP_SP
-35.88313,-66.417,322.48,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.17,2.34,N,0,VIIRS_SNPP_SP
-35.88127,-66.48759,316.75,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.63,1.61,N,0,VIIRS_SNPP_SP
-35.88051,-66.41121,302.33,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.7,0.67,N,0,VIIRS_SNPP_SP
-35.87962,-66.41603,324.5,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,285.71,2.34,N,0,VIIRS_SNPP_SP
-35.8796,-66.43629,297.8,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.98,0.41,N,0,VIIRS_SNPP_SP
-35.87775,-66.4866,318.5,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.04,2.72,N,0,VIIRS_SNPP_SP
-35.877,-66.41024,301.84,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,285.08,0.51,N,0,VIIRS_SNPP_SP
-35.87597,-66.49631,313.13,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.66,1.08,N,0,VIIRS_SNPP_SP
-35.87423,-66.48562,329.15,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,288.44,2.72,N,0,VIIRS_SNPP_SP
-35.87245,-66.49532,312.95,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.94,1.08,N,0,VIIRS_SNPP_SP
-35.87156,-66.50017,302.9,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.38,1.08,N,0,VIIRS_SNPP_SP
-35.87072,-66.48464,330.12,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.88,2.16,N,0,VIIRS_SNPP_SP
-35.86804,-66.49918,314.92,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.92,1.4,N,0,VIIRS_SNPP_SP
-35.8672,-66.48366,315.6,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.94,2.16,N,0,VIIRS_SNPP_SP
-35.8663,-66.48849,316.88,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.85,2.16,N,0,VIIRS_SNPP_SP
-35.86536,-66.51375,305.2,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.79,1.06,N,0,VIIRS_SNPP_SP
-35.86446,-66.51861,317.6,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.77,1.06,N,0,VIIRS_SNPP_SP
-35.86362,-66.50306,311.43,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.15,2.17,N,0,VIIRS_SNPP_SP
-35.86279,-66.48752,326.84,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.78,2.35,N,0,VIIRS_SNPP_SP
-35.86183,-66.51277,317.31,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.88,1.06,N,0,VIIRS_SNPP_SP
-35.86094,-66.51762,303.3,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.16,1.06,N,0,VIIRS_SNPP_SP
-35.8601,-66.50207,300.46,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.41,1.05,N,0,VIIRS_SNPP_SP
-35.86005,-66.52248,315.13,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.99,1.71,N,0,VIIRS_SNPP_SP
-35.85927,-66.48654,323.36,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.71,2.35,N,0,VIIRS_SNPP_SP
-35.85921,-66.50693,317.17,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.15,1.05,N,0,VIIRS_SNPP_SP
-35.85831,-66.51178,323.31,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.15,1.81,N,0,VIIRS_SNPP_SP
-35.85687,-66.37934,297.33,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,285.08,0.59,N,0,VIIRS_SNPP_SP
-35.85652,-66.52149,306.61,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.66,2.01,N,0,VIIRS_SNPP_SP
-35.85575,-66.48556,302.82,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.38,0.77,N,0,VIIRS_SNPP_SP
-35.85569,-66.50594,306.2,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.79,1.05,N,0,VIIRS_SNPP_SP
-35.85563,-66.52635,318.18,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.05,2.01,N,0,VIIRS_SNPP_SP
-35.85485,-66.4904,315.07,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.79,1.84,N,0,VIIRS_SNPP_SP
-35.85479,-66.5108,322.52,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.78,1.81,N,0,VIIRS_SNPP_SP
-35.8521,-66.52537,333.07,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,289.19,2.01,N,0,VIIRS_SNPP_SP
-35.85133,-66.48942,322.19,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.66,1.84,N,0,VIIRS_SNPP_SP
-35.84782,-66.48844,304.5,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.66,0.72,N,0,VIIRS_SNPP_SP
-35.83816,-66.48066,298.89,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,285.85,0.6,N,0,VIIRS_SNPP_SP
-35.83553,-66.47484,313.35,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.4,1.32,N,0,VIIRS_SNPP_SP
-35.83464,-66.47968,310.09,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.63,1.32,N,0,VIIRS_SNPP_SP
-35.83374,-66.48452,316.18,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.7,1.46,N,0,VIIRS_SNPP_SP
-35.83202,-66.47386,313.28,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.27,1.32,N,0,VIIRS_SNPP_SP
-35.83022,-66.48354,304.93,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,285.95,1.46,N,0,VIIRS_SNPP_SP
-35.82932,-66.48839,323.15,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.2,1.46,N,0,VIIRS_SNPP_SP
-35.8285,-66.47289,315.57,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.2,0.92,N,0,VIIRS_SNPP_SP
-35.82498,-66.4719,301.96,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,285.53,0.92,N,0,VIIRS_SNPP_SP
-35.8249,-66.49226,323.74,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.49,2.23,N,0,VIIRS_SNPP_SP
-35.82408,-66.47675,303.53,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,285.35,0.92,N,0,VIIRS_SNPP_SP
-35.8219,-66.37795,311.93,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,285.06,1.64,N,0,VIIRS_SNPP_SP
-35.82183,-66.29728,300.53,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,280.37,0.57,N,0,VIIRS_SNPP_SP
-35.82103,-66.38277,320.16,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,285.85,2.3,N,0,VIIRS_SNPP_SP
-35.81839,-66.37698,327.36,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,285.44,2.35,N,0,VIIRS_SNPP_SP
-35.81752,-66.38178,314.88,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,286.28,2.14,N,0,VIIRS_SNPP_SP
-35.81746,-66.30109,310.04,0.43,0.38,2014-11-19,521,N,VIIRS,n,2,281.71,1.16,N,0,VIIRS_SNPP_SP
-35.81515,-66.50484,303.4,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.45,0.89,N,0,VIIRS_SNPP_SP
-35.81425,-66.5097,303.33,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.79,0.77,N,0,VIIRS_SNPP_SP
-35.81163,-66.50387,312.94,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.74,0.89,N,0,VIIRS_SNPP_SP
-35.81073,-66.50871,303.85,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.7,0.77,N,0,VIIRS_SNPP_SP
-35.81045,-66.5018,303.01,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.5,1.42,N,0,VIIRS_SNPP_SP
-35.80982,-66.51357,303.62,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.95,0.77,N,0,VIIRS_SNPP_SP
-35.80957,-66.50666,306.47,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.9,1.42,N,0,VIIRS_SNPP_SP
-35.80868,-66.51153,307.39,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.34,1.11,N,0,VIIRS_SNPP_SP
-35.80811,-66.50288,305.17,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,286.91,1.23,N,0,VIIRS_SNPP_SP
-35.80721,-66.50773,325.84,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.71,1.34,N,0,VIIRS_SNPP_SP
-35.80605,-66.50568,330.79,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,288.58,1.42,N,0,VIIRS_SNPP_SP
-35.80368,-66.50675,301.87,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,287.08,1.34,N,0,VIIRS_SNPP_SP
-35.80171,-66.42808,295.98,0.44,0.38,2014-11-19,521,N,VIIRS,n,2,284.7,0.32,N,0,VIIRS_SNPP_SP
-35.96939,-66.37885,341.27,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,309.62,1.09,D,0,VIIRS_SNPP_SP
-35.9692,-66.37889,339.49,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,308.76,1.92,D,0,VIIRS_SNPP_SP
-35.94115,-66.35059,340,0.33,0.56,2014-11-19,1742,N,VIIRS,n,2,311.8,3.24,D,0,VIIRS_SNPP_SP
-35.93073,-66.43277,348.02,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,307.69,3.57,D,0,VIIRS_SNPP_SP
-35.93048,-66.4289,340.81,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,314.26,3.57,D,0,VIIRS_SNPP_SP
-35.92547,-66.43326,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,310.83,6.97,D,0,VIIRS_SNPP_SP
-35.92197,-66.37938,345.43,0.33,0.56,2014-11-19,1742,N,VIIRS,n,2,315.07,36.35,D,0,VIIRS_SNPP_SP
-35.92172,-66.37555,367,0.33,0.56,2014-11-19,1742,N,VIIRS,h,2,328.1,36.35,D,0,VIIRS_SNPP_SP
-35.92022,-66.43375,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,312.04,6.97,D,0,VIIRS_SNPP_SP
-35.91773,-66.39522,341.6,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,312.55,15.78,D,0,VIIRS_SNPP_SP
-35.91748,-66.39139,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,320.64,15.78,D,0,VIIRS_SNPP_SP
-35.91723,-66.38756,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,311.16,28.47,D,0,VIIRS_SNPP_SP
-35.91497,-66.43425,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,314.21,11.65,D,0,VIIRS_SNPP_SP
-35.91224,-66.39188,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,312.17,8.81,D,0,VIIRS_SNPP_SP
-35.91199,-66.38805,351.09,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,309.25,14.32,D,0,VIIRS_SNPP_SP
-35.91174,-66.38422,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,313.71,14.32,D,0,VIIRS_SNPP_SP
-35.90995,-66.4386,344.12,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,310.78,10.05,D,0,VIIRS_SNPP_SP
-35.90699,-66.39237,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,311.35,8.81,D,0,VIIRS_SNPP_SP
-35.9065,-66.3847,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,306.19,14.32,D,0,VIIRS_SNPP_SP
-35.90601,-66.37704,348.35,0.33,0.56,2014-11-19,1742,N,VIIRS,n,2,309.31,11.47,D,0,VIIRS_SNPP_SP
-35.90225,-66.40059,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,314.25,20.32,D,0,VIIRS_SNPP_SP
-35.902,-66.39673,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,308.51,47.76,D,0,VIIRS_SNPP_SP
-35.90175,-66.39288,341.56,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,315.22,47.76,D,0,VIIRS_SNPP_SP
-35.9015,-66.38903,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,313.42,47.66,D,0,VIIRS_SNPP_SP
-35.90077,-66.37754,367,0.33,0.56,2014-11-19,1742,N,VIIRS,h,2,306.94,10.68,D,0,VIIRS_SNPP_SP
-35.897,-66.40109,352.22,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,312.99,20.32,D,0,VIIRS_SNPP_SP
-35.89676,-66.39723,367,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,342.25,47.76,D,0,VIIRS_SNPP_SP
-35.89651,-66.39339,350.2,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,314.3,47.76,D,0,VIIRS_SNPP_SP
-35.89627,-66.38953,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,311.08,47.66,D,0,VIIRS_SNPP_SP
-35.892,-66.40543,346.76,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,309.4,16.29,D,0,VIIRS_SNPP_SP
-35.89151,-66.39773,299.53,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,315.71,52.54,D,0,VIIRS_SNPP_SP
-35.89127,-66.39388,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,313.84,52.54,D,0,VIIRS_SNPP_SP
-35.89103,-66.39003,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,303.55,25.78,D,0,VIIRS_SNPP_SP
-35.88632,-66.4837,346.25,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,312.88,5.83,D,0,VIIRS_SNPP_SP
-35.88608,-66.47981,356.19,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,308.9,5.83,D,0,VIIRS_SNPP_SP
-35.88081,-66.4803,352.97,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,312.96,5.83,D,0,VIIRS_SNPP_SP
-35.88057,-66.47643,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,311.72,16.78,D,0,VIIRS_SNPP_SP
-35.87857,-66.5041,346.6,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,305.07,3.47,D,0,VIIRS_SNPP_SP
-35.87698,-66.5042,352.8,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,304.81,2.53,D,0,VIIRS_SNPP_SP
-35.87674,-66.50028,335.32,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,309.38,8.84,D,0,VIIRS_SNPP_SP
-35.87673,-66.47689,355.16,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,313.68,8.83,D,0,VIIRS_SNPP_SP
-35.87647,-66.47301,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,310.03,8.83,D,0,VIIRS_SNPP_SP
-35.87531,-66.4769,346.1,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,313.36,8.26,D,0,VIIRS_SNPP_SP
-35.87507,-66.47303,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,313.63,8.26,D,0,VIIRS_SNPP_SP
-35.87329,-66.50456,341.27,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,307.9,3.47,D,0,VIIRS_SNPP_SP
-35.87194,-66.50858,330.86,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,303.91,2.53,D,0,VIIRS_SNPP_SP
-35.8717,-66.50468,336.47,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,309.24,2.53,D,0,VIIRS_SNPP_SP
-35.8712,-66.4735,352.16,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,313.46,8.83,D,0,VIIRS_SNPP_SP
-35.87094,-66.46964,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,309.83,18.98,D,0,VIIRS_SNPP_SP
-35.8698,-66.47353,350.59,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,312.39,8.26,D,0,VIIRS_SNPP_SP
-35.86956,-66.46965,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,318.14,31.77,D,0,VIIRS_SNPP_SP
-35.86932,-66.52455,334.73,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,304.74,6.94,D,0,VIIRS_SNPP_SP
-35.86761,-66.5247,345.8,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,307.3,7.58,D,0,VIIRS_SNPP_SP
-35.86568,-66.47012,367,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,329.3,37.21,D,0,VIIRS_SNPP_SP
-35.86542,-66.46625,355.84,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,300.42,37.21,D,0,VIIRS_SNPP_SP
-35.86431,-66.52892,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,308.01,8.75,D,0,VIIRS_SNPP_SP
-35.8643,-66.47016,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,327.19,37.77,D,0,VIIRS_SNPP_SP
-35.86406,-66.46628,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,301.99,37.77,D,0,VIIRS_SNPP_SP
-35.86404,-66.52502,344.82,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,310.52,6.94,D,0,VIIRS_SNPP_SP
-35.86256,-66.5291,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,310.2,11.29,D,0,VIIRS_SNPP_SP
-35.86233,-66.52519,336.92,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,310.33,7.58,D,0,VIIRS_SNPP_SP
-35.86042,-66.47062,279.31,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,319.76,37.21,D,0,VIIRS_SNPP_SP
-35.86016,-66.46674,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,310,37.21,D,0,VIIRS_SNPP_SP
-35.85944,-66.37782,334.9,0.33,0.56,2014-11-19,1742,N,VIIRS,l,2,306.24,2.55,D,0,VIIRS_SNPP_SP
-35.85904,-66.47066,222.13,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,316.78,37.77,D,0,VIIRS_SNPP_SP
-35.85902,-66.5294,352.58,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,308.98,4.63,D,0,VIIRS_SNPP_SP
-35.8588,-66.46677,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,316.18,37.77,D,0,VIIRS_SNPP_SP
-35.85515,-66.4711,309.24,0.34,0.56,2014-11-19,1742,N,VIIRS,l,2,312.3,30.07,D,0,VIIRS_SNPP_SP
-35.8549,-66.46722,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,316.88,30.07,D,0,VIIRS_SNPP_SP
-35.854,-66.53381,341.97,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,306,4.63,D,0,VIIRS_SNPP_SP
-35.8504,-66.47933,346.1,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,312.72,6.43,D,0,VIIRS_SNPP_SP
-35.85015,-66.47546,338.3,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,311.91,6.43,D,0,VIIRS_SNPP_SP
-35.84989,-66.47159,350.01,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,310.19,30.07,D,0,VIIRS_SNPP_SP
-35.84964,-66.46772,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,315.16,30.07,D,0,VIIRS_SNPP_SP
-35.84514,-66.47983,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,312.21,11.05,D,0,VIIRS_SNPP_SP
-35.84488,-66.47596,349.5,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,312.97,11.05,D,0,VIIRS_SNPP_SP
-35.84463,-66.47208,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,313.17,10.52,D,0,VIIRS_SNPP_SP
-35.84013,-66.48418,342.18,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,310.83,9.05,D,0,VIIRS_SNPP_SP
-35.83911,-66.4687,338.81,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,305.59,10.52,D,0,VIIRS_SNPP_SP
-35.83537,-66.49242,345.55,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,307.87,4.24,D,0,VIIRS_SNPP_SP
-35.83035,-66.49679,342.46,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,311.03,4.24,D,0,VIIRS_SNPP_SP
-35.82834,-66.46581,348.78,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,306.91,6.1,D,0,VIIRS_SNPP_SP
-35.82534,-66.50116,349.54,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,308.31,4.37,D,0,VIIRS_SNPP_SP
-35.82056,-66.50942,334.74,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,307.13,3.31,D,0,VIIRS_SNPP_SP
-35.82031,-66.50553,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,308.65,4.37,D,0,VIIRS_SNPP_SP
-35.82006,-66.50166,341.09,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,306.51,4.37,D,0,VIIRS_SNPP_SP
-35.81205,-66.29803,367,0.33,0.55,2014-11-19,1742,N,VIIRS,h,2,315.01,8.73,D,0,VIIRS_SNPP_SP
-35.80928,-66.49876,340.29,0.34,0.56,2014-11-19,1742,N,VIIRS,n,2,307.02,3.89,D,0,VIIRS_SNPP_SP
-35.80903,-66.49488,367,0.34,0.56,2014-11-19,1742,N,VIIRS,h,2,305.43,3.89,D,0,VIIRS_SNPP_SP
