fecha_reporte,nombre,provincia,fecha_inicio,estado,latitud,longitud,departamento,observaciones
18/09/2023,Estancia La Malena,San Luis,17/09/2023,Extinguido (17/9/2023),33° 18' 22'' S,66° 18' 15'' O,Juan Martín de Pueyrredón,"- Latitud: 33º 18´ 22´´ - Lo ngitud: 66º 18´ 15´´ - Depto .: Juan M artin de Pueyrredon - Sup erficie 1,0 ha - Bos que Nativo 30 % - Arbusta l/Matorral 30 % - Pastizal 40 %"
18/09/2023,Merlo - Carpinteria,San Luis,12/09/2023,Extinguido (14/9/2023),32° 23' 38.3'' S,64° 58' 41.8'' O,Junín,"- Latitud: 32º 23´ 38,3´´ - L ongitud: 6 4º 58 ´ 41,8´´ - D epto.: Jun in - Bosque Nativo 34 % - Arbustal/M atorral 33 % - Pasti zal 3 3 %"
19/09/2023,El Tambo,San Luis,17/09/2023,Controlado,32° 11' 2'' S,65° 35' 42'' O,Ayacucho,"- Latitud: 32º 11´ 2´´ - L o ngitud: 65º 35´ 42´ ´ - Depto .: A yacucho - Bos que Nativ 30 % - Arbust al/Matorral 3 0 % - Pas tiza l 40 % - BB.V V. Lujan, Quines, Lafinur- Los Cajones, Los Molles , El Volcán, Sa n Fr ancisco y Br i For San Luis Solidario"
19/09/2023,Al Norte De San Francisco,San Luis,17/09/2023,Controlado,32° 20' 38'' S,66° 4' 18'' O,Ayacucho,- Latitud: 32º 20´ 38´´ - L ongitud: 66º 4´ 18´ ´ - Depto.: Ayacu cho - Bosque 30 % - Arbust al/M atorral 3 0 % - P astizal 40 % - BB.VV. San Franc isco
20/09/2023,El Tambo,San Luis,17/09/2023,Controlado,32° 11' 2'' S,65° 35' 42'' O,Ayacucho," - Latitud: 32º 11´ 2´´ - Longitud: 65º 35´ 42´´ - Depto.: Ayacucho - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. Lujan, Quines, LafinurLos Cajones, Los Molles, El Volcán, San Francisco y Bri For San Luis Solidario"
20/09/2023,Al Norte De San Francisco,San Luis,17/09/2023,Controlado,32° 20' 38'' S,66° 4' 18'' O,Ayacucho,- Latitud: 32º 20´ 38´´ - Longitud: 66º 4´ 18´´ - Depto.: Ayacucho - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. San Francisco
21/09/2023,El Tambo,San Luis,17/09/2023,Controlado,32° 11' 2'' S,65° 35' 42'' O,Ayacucho,"- Latitud: 32º 11´ 2´´ - Longitud: 65º 35´ 42´´ - Depto.: Ayacucho - Superficie 4.200,0 ha - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. Lujan, Quines, Lafinur-Los Cajones, Los Molles, El Volcán, San Francisco y Bri For San Luis Solidario "
21/09/2023,Al Norte De San Francisco,San Luis,17/09/2023,Controlado,32° 20' 38'' S,66° 4' 18'' O,Ayacucho,- Latitud: 32º 20´ 38´´ - Lon gitud: 66º 4´ 18´´ - Depto.: Ayac ucho - 30 % - Arb ust al/M atorral 30 % - Pastiz al 40 % - BB.VV. San Franci
22/09/2023,Rincon Del Carmen,San Luis,19/09/2023,Contenido,32° 27' 22.6'' S,65° 29' 4.8'' O,Ayacucho,"- Latitud: 32º 27´ 22,6´´ - Longitud: 6 5º 29´ 4,8´´ - Depto.: A yacucho - Bo Nativo 30 % - Arbustal/Matorral 30 % - Past izal 40 % - BB.V V. Lujan , Qu Lafinur-Los C ajones, Los Molles, El V olcán, San Francisco y Bri For San Solidario"
22/09/2023,Al Norte De San Francisco,San Luis,17/09/2023,Controlado,32° 20' 38'' S,66° 4' 18'' O,Ayacucho,- Latitud: 32º 20´ 38´´ - Longitud: 66º 4´ 18´ ´ - Depto.: Ayac ucho - Bo squ 30 % - Arbust al/Matorral 30 % - Pasti zal 40 % - BB.VV. San Francisc o
22/09/2023,El Tambo,San Luis,17/09/2023,Controlado,32° 11' 2'' S,65° 35' 42'' O,Ayacucho,"- Latitud: 32º 11´ 2´´ - Longitud: 65º 35´ 42´ ´ - Depto.: Ayac ucho - Su per 4.200,0 ha - B osque Nativo 30 % - A rbustal /Matorral 30 % - Pastizal 40 BB.VV. Lujan, Quines, Lafinur-Los C ajones , Los Molles, El Volcán, S an Francisco y Br i For San Luis Solidari o"
25/09/2023,Al Norte De San Francisco,San Luis,17/09/2023,Controlado,32° 20' 38'' S,66° 4' 18'' O,Ayacucho,- Latitud: 32º 20´ 38´´ - L ongitud: 6 6º 4´ 18´ ´ - Depto .: Ayacu cho - B osque 30 % - Ar bustal/M atorral 3 0 % - Pas tizal 40 % - BB.V V. San Francis co
25/09/2023,El Tambo,San Luis,17/09/2023,Extinguido (22/9/2023),32° 11' 2'' S,65° 35' 42'' O,Ayacucho,"- Latitud: 32º 11´ 2´´ - Lo ngitud: 65 º 35´ 42´ ´ - Depto .: Ayacu cho - S uperfici 4.200,0 h a - Bosq ue Nativ o 30 % - Arbustal /Matorral 30 % - Pastiza l 40 %"
25/09/2023,Rincon Del Carmen,San Luis,19/09/2023,Extinguido (23/9/2023),32° 27' 22.6'' S,65° 29' 4.8'' O,Ayacucho,"- Latitud: 32º 27´ 22,6´´ - Longitud: 65º 29´ 4,8´´ - De pto.: Ay acuch o - Bosq Nativo 30 % - Arb ustal/Ma torral 30 % - Past izal 40 %"
26/09/2023,Al Norte De San Francisco,San Luis,17/09/2023,Controlado,32° 20' 38'' S,66° 4' 18'' O,Ayacucho,- Latitu d: 32º 20´ 38´´ - L ongitud: 66º 4´ 18´´ - Depto .: Ayacuc ho - Bosqu e Nati 30 % - Arbustal/Matorral 30 % - Pasti zal 40 % - BB.V V. San F rancisco
27/09/2023,Al Norte De San Francisco,San Luis,17/09/2023,Extinguido (26/9/2023),32° 20' 38'' S,66° 4' 18'' O,Ayacucho,- Latitud: 32º 20´ 38´´ - Longitud: 66º 4´ 18´´ - Depto.: Ayacucho - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. San Francisco
28/09/2023,Ruta 3 - Puesto Control Caminero,San Luis,27/09/2023,Activo,33° 20' 35.2'' S,66° 19' 0'' O,Juan Martín de Pueyrredón," - Latitud: 33º 20´ 35,2´´ - Longitud: 66º 19´ 0´´ - Depto.: Juan Martin de Pueyrredon - Arbustal/Matorral 50 % - Pastizal 50 % - BB.VV. Capital, La Punta, BB. PL San Luis (Cuarteles 1, 2 y 3), Brig. Ftal San Luis Solidario "
28/09/2023,Penitenciario,San Luis,27/09/2023,Controlado,33° 32' 8.3'' S,66° 35' 55.8'' O,Juan Martín de Pueyrredón,"- Latitud: 33º 32´ 8,3´´ - Lon gitud: 66º 35´ 55,8 ´´ - Depto. : Juan Martin de Pueyrredon - Bos que Nativo 30 % - Arbustal/M atorral 30 % - Pastizal 4 0 BB.VV. Capita l, B B. PL San Luís ( Cuartel 5), B rig Ftal Sa n Luis Solidar io"
29/09/2023,Penitenciario,San Luis,27/09/2023,Controlado,33° 32' 8.3'' S,66° 35' 55.8'' O,Juan Martín de Pueyrredón," - Latitud: 33º 32´ 8,3´´ - Longitud: 66º 35´ 55,8´´ - Depto.: Juan Martin de Pueyrredon - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. Capital, BB. PL San Luís (Cuartel 5), Brig Ftal San Luis Solidario "
29/09/2023,Ruta 147 Km 840,San Luis,27/09/2023,Contenido,30° 10' 54.1'' S,66° 55' 8.4'' O,Juan Martín de Pueyrredón,"- Latitud: 30º 10´ 54,1´´ - Longitud : 66º 55 ´ 8,4 ´´ - Depto.: Jua n Martin de Pueyrredon - Arbu stal/M atorral 50 % - Pas tizal 50 % - BB.VV. Capital, La Punt BB. PL San L uís ( Cuarte les 1, 2 y 3), BRI FOR Sa n Luis Solid ario"
29/09/2023,Ruta 3 - Puesto Control Caminero,San Luis,27/09/2023,Activo,33° 20' 35.2'' S,66° 19' 0'' O,Juan Martín de Pueyrredón,"- Latitud: 33º 20´ 35,2´´ - Longitud : 66º 19 ´ 0´´ - D epto.: Juan Martin d e Pueyrredon - Arbu stal/M atorral 50 % - Pas tizal 50 % - BB.VV. Capital, La Punt BB. PL San L uis ( Cuarte les 1, 2 y 3), Brig. Ftal Sa n Luis Solid ario"
2/10/2023,Penitenciario,San Luis,27/09/2023,Extinguido (1/10/2023),33° 32' 8.3'' S,66° 35' 55.8'' O,Juan Martín de Pueyrredón,"- Latitud: 33º 32´ 8,3´´ - Longitud: 66º 35´ 55,8´´ - Depto.: Juan Martin de Pueyrredon - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. Capital, BB. PL San Luis (Cuartel 5), BRI FOR San Luís Solidario "
2/10/2023,Ruta 147 Km 840,San Luis,27/09/2023,Controlado,30° 10' 54.1'' S,66° 55' 8.4'' O,Juan Martín de Pueyrredón," - Latitud: 30º 10´ 54,1´´ - Longitud: 66º 55´ 8,4´´ - Depto.: Juan Martin de Pueyrredon - Arbustal/Matorral 50 % - Pastizal 50 % - BB.VV. Capital, La Punta, BB. PL San Luis (Cuarteles 1, 2 y 3), BRI FOR San Luis Solidario "
2/10/2023,Cantera Santa Isabel,San Luis,30/09/2023,Activo,32° 57' 12'' S,65° 48' 27'' O,Coronel Pringles,- Latitud: 32º 57´ 12´´ - Longitud: 65º 48´ 27´´ - Depto.: Coronel Pringles - BB.VV. La Toma y Bri For San Luis Solidario. SNMF: 2 AT 802
2/10/2023,Ruta 3 - Puesto Control Caminero,San Luis,27/09/2023,Extinguido (1/10/2023),33° 20' 35.2'' S,66° 19' 0'' O,Juan Martín de Pueyrredón," - Latitud: 33º 20´ 35,2´´ - Longitud: 66º 19´ 0´´ - Depto.: Juan Martin de Pueyrredon - Arbustal/Matorral 50 % - Pastizal 50 %"
2/10/2023,Paraje Alto Molle,San Luis,29/09/2023,Extinguido (1/10/2023),33° 40' 4.1'' S,65° 38' 56.8'' O,Libertador General San Martín," - Latitud: 33º 40´ 4,1´´ - Longitud: 65º 38´ 56,8´´ - Depto.: San Martin - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 %"
2/10/2023,Paraje La Libertad Riosito,San Luis,29/09/2023,Contenido,33° 9' 14.1'' S,66° 10' 40.9'' O,Coronel Pringles,"- Latitud: 33º 9´ 14,1´´ - Longitud: 66º 10´ 40,9´´ - Depto.: Coronel Pringles - BB.VV. Trapiche y Estancia, DC Trapiche. SNMF: 2 AT 802 "
3/10/2023,Ruta 147 Km 840,San Luis,27/09/2023,Extinguido (2/10/2023),30° 10' 54.1'' S,66° 55' 8.4'' O,Juan Martín de Pueyrredón," - Latitud: 32º 57´ 13´´ - Longitud: 66º 42´ 36´´ - Depto.: Juan Martin de Pueyrredon - Arbustal/Matorral 50 % - Pastizal 50 % - BB.VV. Capital, La Punta, BB. PL San Luis (Cuarteles 1, 2 y 3), BRI FOR San Luis Solidario"
3/10/2023,Paraje La Libertad Riosito,San Luis,29/09/2023,Extinguido (2/10/2023),33° 9' 14.1'' S,66° 10' 40.9'' O,Coronel Pringles," - Latitud: 33º 9´ 14,1´´ - Longitud: 66º 10´ 40,9´´ - Depto.: Coronel Pringles - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. Trapiche y Estancia, DC Trapiche. SNMF: 2 AT 802 "
3/10/2023,Cantera Santa Isabel,San Luis,30/09/2023,Activo,32° 57' 12'' S,65° 48' 27'' O,Coronel Pringles," - Latitud: 32º 57´ 12´´ - Longitud: 65º 48´ 27´´ - Depto.: Coronel Pringles - 50 BB.VV. (La Toma, Justo Daract, Batavia, Fraga, Los Molles, Unión, Buena Esperanza, Quines, El Morro, El Fortín y Bri For San Luis Solidario). SNMF: 2 AT 802 "
4/10/2023,Cantera Santa Isabel,San Luis,30/09/2023,Activo,32° 57' 12'' S,65° 48' 27'' O,Coronel Pringles,"- Latitud: 32º 57´ 12´ ´ - Longitud : 65º  48´ 27´´ - Depto.: Coron el Pringles - 50 BB.VV. (La Toma, Ju s to Daract, Bata  via, Frag a, Los Molles, U nión, Buen a Esperanza, Quine s, E l Morro, El Fortí  n y Bri F or San Luis Soli dario). SNM F: 2 AT 802, 1 avión obse rva d or"
5/10/2023,Cantera Santa Isabel,San Luis,30/09/2023,Extinguido (4/10/2023),32° 57' 12'' S,65° 48' 27'' O,Coronel Pringles,- Latitud: 32º 57´ 12´´ - Longitud : 65º 4 8´ 27´´ - Depto.: Co ronel Pringles
9/10/2023,Intihuasi,San Luis,4/10/2023,Activo,32° 32' 26'' S,65° 33' 28'' O,Coronel Pringles,- Latitud: 32º 32´ 26´´ - Longitud: 65º 33 ´ 28´ ´ - Dept o.: Coronel Prin gles - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pasti zal 40 % - BB.P L San Luis Bri For San Luis S olid ario.
11/10/2023,Saladillo,San Luis,9/10/2023,Activo,33° 11' 52'' S,65° 51' 3'' O,Coronel Pringles,"- Latitud: 33º 11´ 52´´ - Longitud: 65º 51´ 3´´ - Depto.: Coron el Pringles - Superficie 10, 0 ha - B osque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. La To ma, BB.PL San Luis (La Toma) y Bri For S an Luis Solidari o"
11/10/2023,Cerro El Lince,San Luis,10/10/2023,Activo,33° 24' 35'' S,66° 9' 34'' O,Juan Martín de Pueyrredón,"- Latitud: 33º 24´ 35´´ - Longitud: 66º 9´ 3 4´´ - Depto.: Juan Martín de Pueyrredón - BB. PL S an Luis (Cua rtel IV), DC Ciudad de Sa n Luis y Bri For San Luis Solidario. SN MF: 1 AT 802."
12/10/2023,Cerro El Lince,San Luis,10/10/2023,Contenido,33° 24' 35'' S,66° 9' 34'' O,Juan Martín de Pueyrredón,"- Latitud: 33º 24´ 35´´ - Lon gitud: 66º 9´ 34´´ - Depto.: Juan Martín de Pueyrredón - Bos que Nativo 30 % - A rbustal/Matorral 30 % - Pastizal 6 0 % - BB.PL San Lu is ( Cuart el IV, DC Ciuda d de San Luis y Bri For San Luis Solidario"
12/10/2023,Saladillo,San Luis,9/10/2023,Activo,33° 11' 52'' S,65° 51' 3'' O,Coronel Pringles,"- Latitud: 33º 11´ 52´´ - Lon gitud: 65º 51´ 3´´ - Depto.: Coronel Pringle s - Superficie 10, 0 ha - Bo sque Nativo 30 % - Arbustal/Ma torral 30 % - Pa stizal 40 % - BB.VV. La To ma, BB.PL San Luis (La Toma) y Bri For San Luis So lidario"
17/10/2023,"2,5 Km Ea La Santa",San Luis,16/10/2023,Activo,33° 8' 38'' S,65° 38' 14'' O,Coronel Pringles,"- Latitud: 33º 8´ 3 8´´ - Longi tud: 65º 38´ 1 4´´ - Depto.: Coronel Pringles - B Policia de San Lu is (Cuartel N°6), BB .VV. La Toma, Merlo, Car pintería, Tili Bri For San Lu is S olidario"
17/10/2023,El Pantanillo,San Luis,15/10/2023,Contenido,32° 19' 40.7'' S,65° 0' 43.2'' O,Junín,"- Latitud: 32º 19´ 40,7´´ - Lo ngitud: 6 5º 0´ 43,2´´ - Depto.: Juní n - BB.VV. Carpintería y Los Molles"
17/10/2023,Paso Del Rey,San Luis,14/10/2023,Extinguido (15/10/2023),32° 56' 51'' S,66° 0' 5'' O,Coronel Pringles,- Latitud: 32º 56´ 51´´ - Lon gitud: 66 º 0´ 5 ´´ - Depto.: Coronel P ringles
17/10/2023,Saladillo,San Luis,10/10/2023,Extinguido (10/10/2023),33° 24' 35'' S,66° 9' 34'' O,Juan Martín de Pueyrredón,Latitud: 33º 24´ 35´´ - Longitud: 66º 9´ 34´´ - Depto.: Juan Martín de (15/10/2023) Pueyrredón - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 60 %
17/10/2023,Cerro El Lince,San Luis,10/10/2023,Extinguido (15/10/2023),33° 24' 35'' S,66° 9' 34'' O,Juan Martín de Pueyrredón,- Latitud: 33º 24´ 35´´ - Longitud: 66º 9´ 34´´ - Depto.: Juan Martín de Pueyrredón - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 60 %
18/10/2023,"2,5 Km Ea La Santa",San Luis,16/10/2023,Activo,33° 8' 38'' S,65° 38' 14'' O,Coronel Pringles,"- Latitud: 33º 8´ 3 8´´ - Lo ngitud: 65º 3 8´ 1 4´´ - D e pto.: Coron el Prin gles - BB Policia de San Lu is (Cuar tel N°6), BB  .VV. La To  ma, Merlo, C arpinte ría, T ilisara Bri For San Luis S olidario"
18/10/2023,El Pantanillo,San Luis,15/10/2023,Extinguido (17/10/2023),32° 19' 40.7'' S,65° 0' 43.2'' O,Junín,"- Latitud: 32º 19´ 40,7´´ - Longitud: 65º 0´ 43,2´´ - Depto.: Junín - BB.VV. Merlo, Carpintería y Los Molles "
19/10/2023,"2,5 Km Ea La Santa",San Luis,16/10/2023,Extinguido (18/10/2023),33° 8' 38'' S,65° 38' 14'' O,Coronel Pringles,"- Latitud: 33º 8´ 3 8´´ - Longitud: 6 5º 3 8´ 14´´ - Depto.: Coronel P ringles - Superficie 10, 0 ha"
19/10/2023,24 Viviendas Monolito El Volcan,San Luis,16/10/2023,Extinguido (18/10/2023),32° 14' 59'' S,66° 11' 35'' O,Juan Martín de Pueyrredón,- Latitud: 32º 14´ 59´´ - Longitud: 66º 11´ 35´´ - Depto.: Juan Martín de Pueyrredón - Bosque Implantado 30 % - Arbustal/Matorral 30 % - Vegetación Otros 40 %
19/10/2023,La Cumbre - Campo Del Sriguiassa,San Luis,17/10/2023,Extinguido (18/10/2023),32° 12' 56'' S,66° 2' 32'' O,Juan Martín de Pueyrredón,"- Latitud: 32º 12´ 56´´ - L ongitud: 66º 2´ 32´´ - Dept o.: Juan Martín de Pueyrredón - Sup erficie 5 0,0 ha - Bo sque Im plantad o 30 % - Pastizal 3 0 % - Vegetación Ot ros 40 %"
20/10/2023,Las Chacras,San Luis,19/10/2023,Activo,32° 38' 24.2'' S,65° 44' 29.3'' O,Coronel Pringles,"- Latitud: 32º 38´ 24,2´´ - Longitud: 65º 44´ 2 9,3´´ - D epto.: C oronel Pri Bosque Impla ntad o 30 % - Pastizal 30 % - V  egetac ió n Otros 40 % - B Merlo, Carpint ería , La To ma, Tilisar ao, BB. P L San L uis (Cua rtel 6) y B Luis Solidario. 1 AT 802."
23/10/2023,Las Chacras,San Luis,19/10/2023,Controlado,32° 24' 36'' S,65° 40' 35'' O,Coronel Pringles," - Latitud: 32º 38´ 24,2´´ - Longitud: 65º 44´ 29,3´´ - Depto.: Coronel Pringles - Bosque Implantado 33 % - Pastizal 33 % - Vegetación Otros 34 % - BBVV de Merlo, Carpintería, La Toma, Tilisarao, BB. PL San Luís (Cuartel 6) y Bri For San Luís Solidario, 1 Observador"
24/10/2023,Las Chacras,San Luis,19/10/2023,Extinguido (23/10/2023),32° 38' 24.2'' S,65° 44' 29.3'' O,Coronel Pringles,"- Latitud: 32º 38´ 2 4,2´´ - L ongitud: 6 5º 4 4´ 29,3´´ - Dep to.: Cor Bosque Impla ntado 33 % - Pastizal 3 3 % - Vegetación Otros 34"
31/10/2023,San Martin,San Luis,29/10/2023,Contenido,32° 24' 36'' S,65° 40' 35'' O,Libertador General San Martín,"- Latitud: 32º 24´ 36´´ - Longitud: 65º 40´ 35´´ - Depto.: Lib ertador Ge neral San Martín - B osq ue N ativo 3 0 % - Arb usta l/Matorr al 30 % - Pa stizal 40 % - BB. VV. Quines, C onc arán , Lafin ur-Los Ca jone s, Renc a, San Fran cisco y Los Molle s. SNMF: 1 obse rva dor."
1/11/2023,San Martin,San Luis,29/10/2023,Contenido,32° 24' 36'' S,65° 40' 35'' O,Libertador General San Martín,"Latitud: 32º 24´ 36´´ - Longitud: 65º 40´ 35´´ - Depto.: Libertador General San Martín - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. Quines, Concarán, Lafinur-Los Cajones, Renca, San Francisco y Los Molles. SNMF: 1 observador. "
2/11/2023,San Martin,San Luis,29/10/2023,Contenido,32° 24' 36'' S,65° 40' 35'' O,Libertador General San Martín," - Latitud: 32º 24´ 36´´ - Longitud: 65º 40´ 35´´ - Depto.: Libertador General San Martín - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 % - BB.VV. Quines, Concarán, Lafinur-Los Cajones, Renca, San Francisco y Los Molles. SNMF: 1 observador"
3/11/2023,San Martin,San Luis,29/10/2023,Extinguido (02/11/2023),32° 24' 36'' S,65° 40' 35'' O,Libertador General San Martín,- Latitud: 32º 24´ 36´´ - Longitud: 65º 40´ 35´´ - Depto.: Libertador General San Martín - Bosque Nativo 30 % - Arbustal/Matorral 30 % - Pastizal 40 %
15/11/2023,Las Chacras,San Luis,12/11/2023,Contenido,32° 35' 43.4'' S,65° 47' 37.4'' O,Libertador General San Martín," - Latitud: 32º 35´ 43,4´´ - Longitud: 65º 47´ 37,4´´ - Depto.: Libertador General San Martín - Superficie 250,0 ha - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV San Martín, BBVV Los Molles, BBVV La Carolina, BBVV Tilisararo y Bomb. Oficiales"
16/11/2023,Las Chacras,San Luis,12/11/2023,Contenido,32° 35' 43.4'' S,65° 47' 37.4'' O,Libertador General San Martín,"Latitud: 32º 35´ 43,4´´ - Longitud: 65º 47´ 37,4´´ - Depto.: Libertador General San Martín - Superficie 250,0 ha - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV San Martín, BBVV Los Molles, BBVV La Carolina, BBVV Tilisararo y Bomb. Oficiales "
17/11/2023,Los Moyes,San Luis,16/11/2023,Activo,32° 27' 14'' S,64° 57' 16'' O,Junín,"Latitud: 32º 27´ 14´´ - Longitud: 64º 57´ 16´´ - Ptos. de Referencia: Zona El Talar - Depto.: Junín - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV Los Moyes, BBVV Carpintería, Merlo, Cortadera, Bomb. Of. De la Toma. SNMF: 1 AT 802"
17/11/2023,El Reparito,San Luis,15/11/2023,Extinguido,33° 20' 3.55'' S,66° 10' 1.18'' O,Juan Martín de Pueyrredón,"Latitud: 33º 20´ 3,55´´ - Longitud: 66º 10´ 1,18´´ - Depto.: Juan Martín de (16/11/2023) Pueyrredón - Arbustal/Matorral 50 % - Pastizal 50 %"
17/11/2023,Salto La,San Luis,15/11/2023,Activo,33° 11' 47'' S,66° 13' 22'' O,Juan Martín de Pueyrredón,"Latitud: 33º 11´ 47´´ - Longitud: 66º 13´ 22´´ - Ptos. de Referencia: Jurisdicción MONEDA Potrero de los Funes - Depto.: Juan Martín de Pueyrredón - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV Estancia Grande, Brigada de San Luis Solidario, Seguridad Vial, Seguridad Comunitaria. SNMF: 1 helicóptero"
17/11/2023,Las Chacras,San Luis,12/11/2023,Contenido,32° 35' 43.4'' S,65° 47' 37.4'' O,Libertador General San Martín,"Latitud: 32º 35´ 43,4´´ - Longitud: 65º 47´ 37,4´´ - Depto.: Libertador General San Martín - Superficie 250,0 ha - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV San Martín, BBVV Los Molles, BBVV La Carolina, BBVV Tilisararo y Bomb. Oficiales "
21/11/2023,Los Moyes,San Luis,16/11/2023,Contenido,32° 27' 14'' S,64° 57' 16'' O,Junín,"- Latitud: 3 2º 27´ 14´´ - Longitud: 6 4º 57´ 1 6´´ - Ptos. de Ref erencia: Zona El Talar - Dept o.: Junín - Arbustal/Mat orral 50 % - Pastizal 50 % - BBVV Los Moyes BBVV Carpi ntería, Mer lo, Cortader a, Bomb . O f. De la Toma. SNMF: 1 AT 802, 1 helicóptero"
21/11/2023,Salto La Moneda,San Luis,15/11/2023,Controlado,33° 11' 47'' S,66° 13' 22'' O,Juan Martín de Pueyrredón,"- Latitud: 3 3º 11´ 47´´ - Longitud: 6 6º 13´ 2 2´´ - Ptos. de Ref erencia: Jurisdicción Potrero de l os Funes - Depto.: Jua n Martín de Pueyrredón - Arbustal /Matorral 50 % - Pastizal 50 % - BB VV Estancia Grande , B rigada de San Luis Sol idario, Seguridad V ial, Seguri dad Comunit aria. 1H 41 2, 1 AT 802."
21/11/2023,Las Chacras,San Luis,12/11/2023,Extinguido (17/11/2023),32° 35' 43.4'' S,65° 47' 37.4'' O,Libertador General San Martín,"- Latitud: 3 2º 35´ 43,4´ ´ - Longitud: 65º 47´ 37 ,4´´ - Depto.: L ibertado r General San Martín - Superficie 250,0 ha - Arbustal/ Ma torral 50 % - P astizal 5 0 % - BBVV San Martín, BBVV Los Molles, BBV V La Ca rol ina, BBVV Tilis araro y Bomb. Oficiales"
22/11/2023,Los Moyes,San Luis,16/11/2023,Contenido,32° 27' 14'' S,64° 57' 16'' O,Junín,"- Latitud: 3 2º 27´ 14´´ - Longitud: 64º 57´ 1 6´´ - Pt os. de Re ferenc ia: Zona El Talar - Dept o.: Junín - Arbustal/Matorral 50 % - Pa stizal 50 % - B BVV Los Moyes, BBVV Carp intería, Mer lo, Cortadera, Bomb . Of. D e la Toma . SNM F: 1 AT 802, 1 helicóptero"
22/11/2023,Salto La,San Luis,15/11/2023,Controlado,33° 11' 47'' S,66° 13' 22'' O,Juan Martín de Pueyrredón,"Latitud: 33º 11´ 47´´ - Longitud: 66º 13´ 22´´ - Ptos. de Referencia: Jurisdicción MONEDA Potrero de los Funes - Depto.: Juan Martín de Pueyrredón - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV Estancia Grande, Brigada de San Luis Solidario, Seguridad Vial, Seguridad Comunitaria. 1H 412, 1 AT 802. "
23/11/2023,Los Moyes,San Luis,16/11/2023,Activo,32° 27' 14'' S,64° 57' 16'' O,Junín,"Latitud: 32º 27´ 14´´ - Longitud: 64º 57´ 16´´ - Ptos. de Referencia: Zona El Talar - Depto.: Junín - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV Los Moyes, BBVV Carpintería, Merlo, Cortadera, Bomb. Of. De la Toma. SNMF: 1 AT 802, 1 helicóptero"
23/11/2023,Salto La,San Luis,15/11/2023,Contenido,33° 11' 47'' S,66° 13' 22'' O,Juan Martín de Pueyrredón,"Latitud: 33º 11´ 47´´ - Longitud: 66º 13´ 22´´ - Ptos. de Referencia: Jurisdicción MONEDA Potrero de los Funes - Depto.: Juan Martín de Pueyrredón - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV Estancia Grande, Brigada de San Luis Solidario, Seguridad Vial, Seguridad Comunitaria. 1H 412, 1 AT 802. "
24/11/2023,Los Moyes,San Luis,16/11/2023,Contenido,32° 27' 14'' S,64° 57' 16'' O,Junín,"Latitud: 32º 27´ 14´´ - Longitud: 64º 57´ 16´´ - Ptos. de Referencia: Zona El Talar - Depto.: Junín - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV Los Moyes, BBVV Carpintería, Merlo, Cortadera, Bomb. Of. De la Toma. SNMF: 1 AT 802, 1 helicóptero"
24/11/2023,Salto La,San Luis,15/11/2023,Extinguido,33° 11' 47'' S,66° 13' 22'' O,Juan Martín de Pueyrredón,"Latitud: 33º 11´ 47´´ - Longitud: 66º 13´ 22´´ - Ptos. de Referencia: Jurisdicción MONEDA (23/11/2023) Potrero de los Funes - Depto.: Juan Martín de Pueyrredón - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV Estancia Grande, Brigada de San Luis Solidario, Seguridad Vial, Seguridad Comunitaria. 1H 412, 1 AT 802."
27/11/2023,Los Moyes,San Luis,16/11/2023,Extinguido (25/11/2023),32° 27' 14'' S,64° 57' 16'' O,Junín," - Latitud: 32º 27´ 14´´ - Longitud: 64º 57´ 16´´ - Ptos. de Referencia: Zona El Talar - Depto.: Junín - Arbustal/Matorral 50 % - Pastizal 50 % - BBVV Los Moyes, BBVV Carpintería, Merlo, Cortadera, Bomb. Of. de la Toma. SNMF: 1 helicóptero, 1 AT 802 "
